04/01/2005	1180.37	1237.80	1173.54	1223.57	42.33	3.58	19660332.00	10792487064.00
04/04/2005	1212.12	1218.28	1196.95	1202.97	-20.60	-1.68	13794401.00	7947332071.00
04/05/2005	1200.69	1209.34	1189.26	1191.75	-11.22	-0.93	11582684.00	6448636873.00
04/06/2005	1191.20	1220.42	1183.91	1214.87	23.12	1.94	16727966.00	9920447929.00
04/07/2005	1216.73	1248.06	1213.65	1225.49	10.62	0.87	24276814.00	14120362984.00
04/08/2005	1225.05	1249.20	1218.76	1248.52	23.03	1.88	17768998.00	10084950499.00
04/11/2005	1248.15	1252.81	1235.36	1240.97	-7.55	-0.60	19300757.00	11032464803.00
04/12/2005	1239.13	1239.13	1218.51	1219.51	-21.46	-1.73	13075881.00	7600585399.00
04/13/2005	1228.97	1254.32	1228.97	1248.20	28.69	2.35	19547071.00	11064208873.00
04/14/2005	1252.21	1253.60	1233.24	1234.33	-13.87	-1.11	15616198.00	8614317309.00
04/15/2005	1229.68	1229.68	1213.20	1216.96	-17.37	-1.41	14262298.00	7801305382.00
04/18/2005	1212.39	1212.39	1190.98	1197.74	-19.23	-1.58	11671176.00	6296262216.00
04/19/2005	1196.28	1202.49	1191.23	1199.90	2.17	0.18	10950126.00	6108772712.00
04/20/2005	1198.96	1198.96	1178.64	1184.19	-15.71	-1.31	11182984.00	5938905955.00
04/21/2005	1182.21	1190.54	1167.99	1172.56	-11.64	-0.98	13266844.00	7070086218.00
04/22/2005	1171.03	1177.89	1163.40	1169.19	-3.37	-0.29	13578363.00	7266510531.00
04/25/2005	1166.34	1166.34	1146.41	1157.97	-11.22	-0.96	13547648.00	6908598428.00
04/26/2005	1155.64	1169.15	1151.64	1165.34	7.36	0.64	13974141.00	7207425085.00
04/27/2005	1165.10	1166.20	1148.14	1148.76	-16.58	-1.42	13612865.00	7082585050.00
04/28/2005	1145.75	1172.71	1135.73	1169.12	20.36	1.77	17419743.00	9044192155.00
04/29/2005	1168.33	1170.20	1155.99	1159.15	-9.97	-0.85	14105696.00	7352285704.00
05/09/2005	1160.62	1165.39	1130.41	1130.84	-28.31	-2.44	10869350.00	5551480596.00
05/10/2005	1126.82	1135.80	1108.42	1135.56	4.73	0.42	13164154.00	6768361115.00
05/11/2005	1134.60	1140.17	1121.87	1124.27	-11.29	-0.99	10995569.00	5633261021.00
05/12/2005	1122.18	1122.92	1099.84	1103.99	-20.28	-1.80	12355883.00	6506232863.00
05/13/2005	1101.61	1120.17	1093.28	1107.63	3.63	0.33	13474947.00	6567864533.00
05/16/2005	1105.40	1105.40	1082.14	1095.47	-12.16	-1.10	10227759.00	5058195546.00
05/17/2005	1091.26	1108.18	1083.94	1099.64	4.17	0.38	11568727.00	5353712649.00
05/18/2005	1099.74	1108.84	1090.30	1102.97	3.33	0.30	10378408.00	5061369090.00
05/19/2005	1101.75	1107.23	1083.12	1103.48	0.51	0.05	10658166.00	5120491771.00
05/20/2005	1100.49	1108.61	1094.67	1099.27	-4.21	-0.38	9584041.00	4520424454.00
05/23/2005	1095.31	1095.31	1069.44	1070.84	-28.43	-2.59	9533945.00	4305639056.00
05/24/2005	1066.00	1078.10	1057.54	1073.85	3.00	0.28	11029454.00	5065246159.00
05/25/2005	1072.52	1082.18	1064.88	1072.14	-1.71	-0.16	9807597.00	4489152091.00
05/26/2005	1071.21	1077.44	1055.82	1058.87	-13.27	-1.24	9498556.00	4454779104.00
05/27/2005	1056.32	1068.21	1050.06	1051.95	-6.92	-0.65	10146251.00	4902913660.00
05/30/2005	1049.72	1063.95	1043.28	1060.16	8.22	0.78	8599816.00	4083244334.00
05/31/2005	1061.61	1070.50	1057.75	1060.74	0.58	0.05	9239224.00	4241956998.00
06/01/2005	1059.61	1063.52	1035.71	1039.19	-21.55	-2.03	10062490.00	4695648667.00
06/02/2005	1036.73	1036.73	1008.75	1016.06	-23.12	-2.23	11465556.00	5557807400.00
06/03/2005	1013.90	1019.92	1000.52	1013.64	-2.43	-0.24	10016268.00	4502218664.00
06/06/2005	1010.38	1034.85	998.23	1034.38	20.74	2.05	11043599.00	5027262794.00
